Token_ID,Symbol,Series,Price_Band,Company_Name,ISIN,High_Price_Rs
2562,HUHTAMAKI,EQ,20,HUHTAMAKI INDIA LIMITED,INE275B01026,207.0
489,ICEMAKE,EQ,20,ICE MAKE REFRIGERAT LTD,INE520Y01019,848.55
522,ICICIB22,EQ,20,ICICIPRAMC - BHARATIWIN,INF109KB15Y7,110.96
11987,ICIL,EQ,20,INDO COUNT INDUSTRIES LTD,INE483B01026,275.45
14523,ICRA,EQ,20,ICRA LIMITED,INE725G01011,6815.0
1476,IDBI,EQ,20,IDBI BANK LIMITED,INE008A01015,101.89
18783,IDFNIFTYET,EQ,20,BANDHANAMC - IDFNIFTYET,INF194KA1U07,272.84
1485,IFBIND,EQ,20,IFB INDUSTRIES LTD,INE559A01017,1586.0
436,IFGLEXPOR,EQ,20,IFGL REFRACTORIES LIMITED,INE133Y01011,533.8
634,IGARASHI,EQ,20,IGARASHI MOTORS INDIA LTD,INE188B01013,496.2
14086,IGPL,EQ,20,I G PETROCHEMICALS LTD,INE204A01010,489.7
13072,IIFLCAPS,EQ,20,IIFL CAPITAL SERVICES LTD,INE489L01022,317.45
28125,IKS,EQ,20,INVENTURUS KNOWLEDGE SO L,INE115Q01022,1554.5
7672,IMAGICAA,EQ,20,IMAGICAAWORLD ENT LTD,INE172N01012,75.55
19235,IMFA,EQ,20,INDIAN METALS & FERRO,INE919H01018,643.0
12009,IMPAL,EQ,20,IND MOTOR PART & ACC LTD,INE547E01014,1080.1
17507,INCREDIBLE,EQ,20,INCREDIBLE INDUSTRIES LTD,INE452L01012,47.28
16933,INDBANK,EQ,20,INDBANK MERCH BANK,INE841B01017,36.71
23693,INDGN,EQ,20,INDEGENE LIMITED,INE065X01017,611.35
1521,INDIAGLYCO,EQ,20,INDIA GLYCOLS LTD,INE560A01015,1929.9
10726,INDIAMART,EQ,20,INDIAMART INTERMESH LTD,INE933S01016,2345.2
4422,INDIANCARD,EQ,20,INDIAN CARD CLOTHING CO.,INE061A01014,355.0
1530,INDIANHUME,EQ,20,INDIAN HUME PIPE CO. LTD.,INE323C01030,435.0
20556,INDIASHLTR,EQ,20,INDIA SHELTER FIN CORP L,INE922K01024,888.0
2048,INDIGOPNTS,EQ,20,INDIGO PAINTS LIMITED,INE09VQ01012,1093.3
4747,INDNIPPON,EQ,20,INDIA NIPPON ELECT  LTD,INE092B01025,733.7
9116,INDOAMIN,EQ,20,INDO AMINES LIMITED,INE760F01028,148.0
8614,INDOBORAX,EQ,20,INDO BORAX & CHEMICAL LTD,INE803D01021,199.65
11677,INDOCO,EQ,20,INDOCO REMEDIES LTD.,INE873D01024,260.9
10993,INDORAMA,EQ,20,INDO RAMA SYNTHETICS LTD,INE156A01020,50.2
3088,INDOSTAR,EQ,20,INDOSTAR CAPITAL FIN LTD,INE896L01010,349.5
14952,INDOWIND,EQ,20,INDOWIND ENERGY LTD,INE227G01018,20.95
4751,INDRAMEDCO,EQ,20,INDRAPRASTHA MEDICAL CORP,INE681B01017,447.0
4870,INDSWFTLAB,EQ,20,IND SWIFT LABORATORIES LT,INE915B01019,84.09
21957,INDTERRAIN,EQ,20,IND TERRAIN FASHIONS LTD,INE611L01021,43.39
16249,INFIBEAM,EQ,20,INFIBEAM AVENUES LIMITED,INE483S01020,21.78
11027,INFOBEAN,EQ,20,INFOBEANS TECHNO. LTD.,INE344S01016,367.2
20072,INFRABEES,EQ,20,NIP IND ETF INFRA BEES,INF732E01268,928.25
10723,INFRAIETF,EQ,20,ICICIPRAMC - ICICIINFRA,INF109KC16E5,92.08
1597,INGERRAND,EQ,20,INGERSOLL-RAND INDIA LTD,INE177A01018,3991.4
21062,INNOVACAP,EQ,20,INNOVA CAPTAB LIMITED,INE0DUT01020,892.9
27754,INNOVANA,EQ,20,INNOVANA THINKLABS LTD,INE403Y01018,366.0
12188,INOXGREEN,EQ,20,INOX GREEN ENERGY SER LTD,INE510W01014,188.43
20607,INOXINDIA,EQ,20,INOX INDIA LIMITED,INE616N01034,1228.9
14657,INSECTICID,EQ,20,INSECTICIDES (I) LTD,INE070I01018,849.2
5926,INTELLECT,EQ,20,INTELLECT DESIGN ARENA,INE306R01017,1197.9
20071,INTENTECH,EQ,20,INTENSE TECHNOLOGIES LTD,INE781A01025,96.91
24909,INTERARCH,EQ,20,INTERARCH BLDNG SOLTN LTD,INE00M901018,2278.0
5606,INTLCONV,EQ,20,INTL CONVEYORS LIMITED,INE575C01027,83.68
24870,INVENTURE,EQ,20,INVENTURE GRO & SEC LTD,INE878H01024,1.64
9348,IOB,EQ,20,INDIAN OVERSEAS BANK,INE565A01014,42.35
20413,IOLCP,EQ,20,IOL CHEM AND PHARMA LTD,INE485C01029,90.89
1630,IONEXCHANG,EQ,20,ION EXCHANGE (INDIA) LTD,INE570A01022,553.0
1633,IPCALAB,EQ,20,IPCA LABORATORIES LTD,INE571A01038,1433.3
4934,IPL,EQ,20,INDIA PESTICIDES LIMITED,INE0D6701023,221.6
4986,IRCON,EQ,20,IRCON INTERNATIONAL LTD,INE962Y01021,198.0
2275,IRISDOREME,EQ,20,IRIS CLOTHINGS LIMITED,INE01GN01025,61.74
19597,IRMENERGY,EQ,20,IRM ENERGY LIMITED,INE07U701015,292.8
18479,ISFT,EQ,20,INTRASOFT TECH. LTD,INE566K01011,115.39
3329,ISGEC,EQ,20,ISGEC HEAVY ENG LTD,INE858B01029,1231.5
30249,ISHANCH,EQ,20,ISHAN DYES N CHEMICALS L,INE561M01018,41.22
2627,IT,EQ,20,KOTAKMAMC - KOTAKIT,INF174KA1GC5,40.59
19084,ITBEES,EQ,20,NIP IND ETF IT,INF204KB15V2,40.88
29251,ITCHOTELS,EQ,20,ITC HOTELS LIMITED,INE379A01028,219.0
19299,ITDC,EQ,20,INDIA TOUR. DEV. CO. LTD.,INE353K01014,648.0
5622,ITDCEM,EQ,20,ITD CEMENTATION INDIA LTD,INE686A01026,745.0
19633,ITETF,EQ,20,MIRAEAMC - ITETF,INF769K01KV5,38.54
17207,ITETFADD,EQ,20,DSPAMC - DSPITETF,INF740KA1SX1,38.62
22365,ITIETF,EQ,20,ICICIPRAMC - ICICITECH,INF109KC16I6,40.4
6711,IVC,EQ,20,IL&FS INVESTMENT MANAGERS,INE050B01023,9.5
1681,IVP,EQ,20,IVP LTD,INE043C01018,183.0
18292,IVZINGOLD,EQ,20,INVESCO INDIA GOLD ETF,INF205K01361,8500.0
24217,IVZINNIFTY,EQ,20,INVESCO INDIA NIFTY ETF,INF205K01DA9,2798.39
3776,IWEL,EQ,20,INOX WIND ENERGY LIMITED,INE0FLR01028,11799.0
24067,IXIGO,EQ,20,LE TRAVENUES TECHNOLOGY L,INE0HV901016,182.89
5633,J&KBANK,EQ,20,J & K BANK LTD.,INE168A01041,106.7
13211,JAGRAN,EQ,20,JAGRAN PRAKASHAN LIMITED,INE199G01027,76.25
4410,JAGSNPHARM,EQ,20,JAGSONPAL PHARMACEUTICALS,INE048B01035,241.39
11256,JAIBALAJI,EQ,20,JAI BALAJI INDUSTRIES LTD,INE091G01026,105.9
5516,JAIPURKURT,EQ,20,NANDANI CREATION LIMITED,INE696V01013,43.0
20778,JAMNAAUTO,EQ,20,JAMNA AUTO IND LTD,INE039C01032,92.4
13982,JASH,EQ,20,JASH ENGINEERING LIMITED,INE039O01029,561.4
4041,JAYAGROGN,EQ,20,JAYANT AGRO ORGANICS LTD,INE785A01026,263.5
1708,JAYBARMARU,EQ,20,JAY BHARAT MARUTI LTD,INE571B01036,81.09
2331,JAYNECOIND,EQ,20,JAYASWAL NECO INDUSTR LTD,INE854B01010,41.17
1720,JAYSREETEA,EQ,20,JAYSHREE TEA & INDUSTRIES,INE364A01020,106.98
1726,JBCHEPHARM,EQ,20,J B CHEMICALS AND PHARMA,INE572A01036,1701.9
11655,JBMA,EQ,20,JBM AUTO LIMITED,INE927D01051,731.95
4491,JCHAC,EQ,20,JOHNSON CONTROLS HITACHI,INE782A01015,1719.8
23056,JGCHEM,EQ,20,J.G.CHEMICALS LIMITED,INE0MB501011,384.8
1756,JINDALPOLY,EQ,20,JINDAL POLY FILMS LIMITED,INE197D01010,632.5
3024,JINDALSAW,EQ,20,JINDAL SAW LIMITED,INE324A01032,215.7
13875,JINDRILL,EQ,20,JINDAL DRILLING IND. LTD,INE742C01031,670.0
20642,JINDWORLD,EQ,20,JINDAL WORLDWIDE LTD,INE247D01039,60.79
25684,JISLDVREQS,EQ,20,JAIN DVR EQUITY SHARES,IN9175A01010,30.48
10397,JISLJALEQS,EQ,20,JAIN IRRIGATION SYSTEMS,INE175A01038,58.0
13270,JKCEMENT,EQ,20,JK CEMENT LIMITED,INE823G01014,5521.0
15266,JKIL,EQ,20,JKUMAR INFR.LTD.,INE576I01022,719.95
13491,JKLAKSHMI,EQ,20,JK LAKSHMI CEMENT LTD,INE786A01032,854.65
11860,JKPAPER,EQ,20,JK PAPER LIMITED,INE789E01012,372.2
14435,JKTYRE,EQ,20,JK TYRE & INDUSTRIES LTD,INE573A01042,384.0
18553,JLHL,EQ,20,JUPITER LIFE LINE HOSP L,INE682M01012,1480.1
7109,JMA,EQ,20,JULLUNDUR MOT AGENCY LTD,INE412C01023,98.49
13637,JMFINANCIL,EQ,20,JM FINANCIAL LIMITED,INE780C01023,134.85
16927,JOCIL,EQ,20,JOCIL LIMITED,INE839G01010,169.95
31507,JPOLYINVST,EQ,20,JIND POL INV & FIN CO LTD,INE147P01019,860.0
11763,JPPOWER,EQ,20,JAIPRAKASH POWER VEN. LTD,INE351F01018,15.95
22663,JSFB,EQ,20,JANA SMALL FIN BANK LTD,INE953L01027,498.0
3237,JTEKTINDIA,EQ,20,JTEKT INDIA LIMITED,INE643A01035,140.95
7287,JTLIND,EQ,20,JTL INDUSTRIES LIMITED,INE391J01032,68.5
29590,JUBLCPL,EQ,20,JUBILANT AGRI N CON PRO L,INE03CC01015,1561.7
2783,JUBLINGREA,EQ,20,JUBILANT INGREVIA LIMITED,INE0BY001018,737.4
3637,JUBLPHARMA,EQ,20,JUBILANT PHARMOVA LTD,INE700A01033,1192.7
10939,JUNIORBEES,EQ,20,NIP IND ETF JUNIOR BEES,INF732E01045,736.36
29962,JUSTDIAL,EQ,20,JUSTDIAL LTD.,INE599M01018,893.95
20224,JWL,EQ,20,JUPITER WAGONS LIMITED,INE209L01016,404.5
15146,JYOTHYLAB,EQ,20,JYOTHY LABS LIMITED,INE668F01031,346.5
21334,JYOTICNC,EQ,20,JYOTI CNC AUTOMATION LTD,INE980O01024,1330.0
1802,JYOTISTRUC,EQ,20,JYOTI STRUCTURES LTD,INE197A01024,20.37
1808,KAJARIACER,EQ,20,KAJARIA CERAMICS LTD,INE217B01036,1059.7
1811,KAKATCEM,EQ,20,KAKATIYA CEM SUGAR &IND L,INE437B01014,158.49
18755,KALAMANDIR,EQ,20,SAI SILKS (KALAMANDIR) L,INE438K01021,133.99
1826,KAMATHOTEL,EQ,20,KAMAT HOTELS (I) LTD,INE967C01018,237.78
13457,KAMDHENU,EQ,20,KAMDHENU LIMITED,INE390H01020,33.99
1835,KANORICHEM,EQ,20,KANORIA CHEMICALS & INDUS,INE138C01024,99.5
1196,KANSAINER,EQ,20,KANSAI NEROLAC PAINTS LTD,INE531A01024,254.55
18967,KAPSTON,EQ,20,KAPSTON SERVICES LIMITED,INE542Z01028,252.0
24385,KARMAENG,EQ,20,KARMA ENERGY LIMITED,INE725L01011,61.99
1838,KARURVYSYA,EQ,20,KARUR VYSYA BANK LTD,INE036D01028,241.5
15136,KAUSHALYA,EQ,20,KAUSHALYA INFRA DEV LTD.,INE234I01028,936.0
1841,KCP,EQ,20,KCP LTD,INE805C01028,213.05
4809,KCPSUGIND,EQ,20,KCP SUGAR IND CORP LTD.,INE790B01024,37.47
13260,KEC,EQ,20,KEC INTL. LIMITED,INE389H01022,865.0
18220,KECL,EQ,20,KIRLOSKAR ELECTRIC CO LTD,INE134B01017,128.69
13430,KELLTONTEC,EQ,20,KELLTON TECH SOL LTD,INE164B01022,126.39
13359,KFINTECH,EQ,20,KFIN TECHNOLOGIES LIMITED,INE138Y01010,1149.9
425,KHADIM,EQ,20,KHADIM INDIA LIMITED,INE834I01025,300.05
9641,KHANDSE,EQ,20,KHANDWALA SECURITIES LTD,INE060B01014,23.45
21119,KICL,EQ,20,KALYANI INVEST CO LTD,INE029L01018,5130.0
4847,KIMS,EQ,20,KRISHNA INST OF MED SCI L,INE967H01025,690.95
18944,KINGFA,EQ,20,KINGFA SCI & TEC IND LTD.,INE473D01015,3512.0
19126,KIOCL,EQ,20,KIOCL LIMITED,INE880L01014,302.4
16639,KIRIINDUS,EQ,20,KIRI INDUSTRIES LIMITED,INE415I01015,640.0
18581,KIRLOSBROS,EQ,20,KIRLOSKAR BROTHERS LTD,INE732A01036,1839.5
20936,KIRLOSENG,EQ,20,KIRLOSKAR OIL ENG LTD,INE146L01010,916.15
19025,KIRLOSIND,EQ,20,KIRLOSKAR INDUSTRIES LTD,INE250A01039,3944.9
15180,KIRLPNU,EQ,20,KIRLOSKAR PNEUMATIC COM L,INE811A01020,1318.0
13381,KKCL,EQ,20,KEWAL KIRAN CLOTHING LTD,INE401H01017,444.0
27084,KMEW,EQ,20,KNOWLEDGE MARINE & EN W L,INE0CJD01011,1540.0
14667,KMSUGAR,EQ,20,K M SUGAR MILLS LTD,INE157H01023,30.12
15283,KNRCON,EQ,20,KNR CONSTRU LTD.,INE634I01029,211.86
3009,KOHINOOR,EQ,20,KOHINOOR FOODS LIMITED,INE080B01012,38.47
16827,KOKUYOCMLN,EQ,20,KOKUYO CAMLIN LIMITED,INE760A01029,110.89
15124,KOLTEPATIL,EQ,20,KOLTE PATIL DEV. LTD.,INE094I01018,434.7
1919,KOPRAN,EQ,20,KOPRAN LTD,INE082A01010,192.0
11647,KOTARISUG,EQ,20,KOTHARI SUG & CHEM LTD.,INE419A01022,39.25
4594,KOTHARIPET,EQ,20,KOTHARI PETROCHEM LTD,INE720A01015,167.49
27079,KPEL,EQ,20,K.P. ENERGY LIMITED,INE127T01021,565.3
1814,KPIL,EQ,20,KALPATARU PROJECT INT LTD,INE220B01022,1156.8
14912,KPRMILL,EQ,20,KPR MILL LTD.,INE930H01031,1136.9
10577,KRBL,EQ,20,KRBL LIMITED,INE001B01026,364.75
12847,KRISHANA,EQ,20,KRISHANA PHOSCHEM LIMITED,INE506W01012,409.75
11432,KRITINUT,EQ,20,KRITI NUTRIENTS LIMITED,INE798K01010,113.94
25643,KRN,EQ,20,KRN HEAT EXCHANGE N REF L,INE0Q3J01015,774.0
24025,KRONOX,EQ,20,KRONOX LAB SCIENCES LTD,INE0ATZ01017,178.89
25252,KROSS,EQ,20,KROSS LIMITED,INE0O6601022,198.5
5359,KRSNAA,EQ,20,KRSNAA DIAGNOSTICS LTD,INE08LI01020,655.0
1949,KSB,EQ,20,KSB LIMITED,INE999A01023,854.6
14972,KSCL,EQ,20,KAVERI SEED CO. LTD.,INE455I01029,1467.8
18889,KSL,EQ,20,KALYANI STEELS LIMITED,INE907A01026,804.4
8054,KTKBANK,EQ,20,KARNATAKA BANK LIMITED,INE614B01018,203.0
13870,KUANTUM,EQ,20,KUANTUM PAPERS LIMITED,INE529I01021,119.0
5865,LAGNAM,EQ,20,LAGNAM SPINTEX LIMITED,INE548Z01017,110.15
11654,LALPATHLAB,EQ,20,DR. LAL PATH LABS LTD.,INE600L01024,2800.0
6407,LAMBODHARA,EQ,20,LAMBODHARA TEXTILES LTD.,INE112F01022,140.1
23027,LANCORHOL,EQ,20,LANCOR HOLDINGS LIMITED,INE572G01025,21.74
13276,LANDMARK,EQ,20,LANDMARK CARS LIMITED,INE559R01029,473.7
14423,LAOPALA,EQ,20,LA OPALA RG LIMITED,INE059D01020,251.78
21713,LASA,EQ,20,LASA SUPERGENERICS LTD,INE670X01014,15.1
6818,LATENTVIEW,EQ,20,LATENT VIEW ANALYTICS LTD,INE0I7C01011,418.4
6568,LAXMICOT,EQ,20,LAXMI COTSPIN LIMITED,INE801V01019,29.9
29171,LAXMIDENTL,EQ,20,LAXMI DENTAL LIMITED,INE0WO601020,392.0
2606,LEMONTREE,EQ,20,LEMON TREE HOTELS LTD,INE970X01018,140.9
14459,LEXUS,EQ,20,LEXUS GRANITO (INDIA) LTD,INE500X01013,31.87
7902,LFIC,EQ,20,LAKSHMI FIN IND CORP LTD,INE850E01012,221.72
18321,LGBBROSLTD,EQ,20,LG BALAKRISHNAN & BROS,INE337A01034,1303.0
11082,LIBAS,EQ,20,LIBAS CONSU PRODUCTS LTD,INE908V01012,13.46
1994,LIBERTSHOE,EQ,20,LIBERTY SHOES LTD,INE557B01019,438.7
25640,LICMFGOLD,EQ,20,LIC MF - LIC GOLD ETF,INF397L01554,8805.0
6062,LICNETFGSC,EQ,20,LICNAMC - LICNMFET,INF767K01MV5,28.62
11319,LICNETFN50,EQ,20,LICNAMC - LICNFENGP,INF767K01OS7,274.13
11441,LICNETFSEN,EQ,20,LICNAMC - LICNFESGP,INF767K01OT5,917.56
15229,LICNFNHGP,EQ,20,LICNAMC - LICNFNHGP,INF767K01PC8,284.56
22722,LICNMID100,EQ,20,LICNAMC - LICNMID100,INF767K01RN1,57.9
578,LIKHITHA,EQ,20,LIKHITHA INFRASTRUC LTD,INE060901027,311.75
6951,LINC,EQ,20,LINC LIMITED,INE802B01027,159.79
11596,LINCOLN,EQ,20,LINCOLN PHARMA LTD,INE405C01035,549.7
1627,LINDEINDIA,EQ,20,LINDE INDIA LIMITED,INE473A01011,7605.0
17572,LIQUID,EQ,20,MIRAEAMC - LIQUID,INF769K01KS1,1000.0
13950,LIQUID1,EQ,20,KOTAKMAMC - KOTAKLIQ,INF174KA1LV5,1052.96
23407,LIQUIDADD,EQ,20,DSPAMC - LIQUIDADD,INF740KA1UM0,1075.19
23915,LIQUIDBETF,EQ,20,BFAM - LIQUIDBETF,INF0QA701854,1033.04
21750,LIQUIDCASE,EQ,20,ZERODHAAMC - LIQUIDCASE,INF0R8F01034,109.48
1927,LIQUIDETF,EQ,20,DSP LIQUID ETF,INF740KA1EU7,1000.01
4838,LIQUIDIETF,EQ,20,ICICIPRAMC - ICICILIQ,INF109KC1KT9,1000.01
27075,LIQUIDPLUS,EQ,20,MIRAEAMC - LIQUIDPLUS,INF769K01MY5,1035.02
19705,LIQUIDSBI,EQ,20,SBIAMC - LIQUIDSBI,INF200KA13Z8,1000.01
24374,LIQUIDSHRI,EQ,20,SHRIRAM - LIQUIDSHRI,INF680P01422,1055.52
17801,LLOYDSENGG,EQ,20,LLOYDS ENGG WORK LIMITED,INE093R01011,60.7
25807,LLOYDSENT,EQ,20,LLOYDS ENTERPRISES LTD,INE080I01025,62.55
17313,LLOYDSME,EQ,20,LLOYDS METALS N ENERGY L,INE281B01032,1383.3
1979,LMW,EQ,20,LMW LIMITED,INE269B01029,17075.0
18232,LORDSCHLO,EQ,20,LORDS CHLORO ALKALI LTD,INE846D01012,189.9
16807,LOTUSEYE,EQ,20,LOTUS EYE HOSP & INST L,INE947I01017,75.0
22415,LOVABLE,EQ,20,LOVABLE LINGERIE LTD,INE597L01014,101.99
14786,LOWVOL,EQ,20,MIRAEAMC - MANV30F,INF769K01JU9,199.65
8632,LOWVOL1,EQ,20,KOTAKMAMC - KOTAKLOVOL,INF174KA1IY5,20.39
21254,LOWVOLIETF,EQ,20,ICICI PR NIF LW VL 30 ETF,INF109KC19U5,21.94
13816,LTFOODS,EQ,20,LT FOODS LIMITED,INE818H01020,459.7
17700,LTGILTBEES,EQ,20,NIP IND ETF LONGTERM GILT,INF204KB1882,29.08
18564,LTTS,EQ,20,L&T TECHNOLOGY SER. LTD.,INE010V01017,4385.0
2018,LUMAXIND,EQ,20,LUMAX INDUSTRIES LTD,INE162B01018,3002.0
14014,LUMAXTECH,EQ,20,LUMAX AUTO TECH LTD,INE872H01027,919.0
11301,LUXIND,EQ,20,LUX INDUSTRIES LIMITED,INE150G01020,1529.8
2841,LXCHEM,EQ,20,LAXMI ORGANIC INDUS LTD,INE576O01020,218.9
2028,LYKALABS,EQ,20,LYKA LABS LTD,INE933A01014,121.67
31468,LYPSAGEMS,EQ,20,LYPSA GEMS & JEWEL LTD,INE142K01011,10.0
15151,MADHAV,EQ,20,MADHAV MARBLE & GRANITE,INE925C01016,47.01
4911,MADRASFERT,EQ,20,MADRAS FERTILISERS LTD,INE414A01015,91.0
3507,MAFANG,EQ,20,MIRAEAMC - MAFANG,INF769K01HF4,137.94
21392,MAGADSUGAR,EQ,20,MAGADH SUGAR & ENERGY LTD,INE347W01011,762.7
14957,MAGNUM,EQ,20,MAGNUM VENTURES LTD.,INE387I01016,27.99
11377,MAHABANK,EQ,20,BANK OF MAHARASHTRA,INE457A01014,58.0
5239,MAHAPEXLTD,EQ,20,MAHA RASHTRA APEX COPR. L,INE843B01013,118.99
9576,MAHESHWARI,EQ,20,MAHESHWARI LOGISTICS LTD.,INE263W01010,62.95
7074,MAHKTECH,EQ,20,MIRAEAMC - MAHKTECH,INF769K01HS7,22.87
8050,MAHLIFE,EQ,20,MAHINDRA LIFESPACE DEVLTD,INE813A01018,347.0
385,MAHLOG,EQ,20,MAHINDRA LOGISTIC LIMITED,INE766P01016,327.45
2085,MAHSCOOTER,EQ,20,MAHARASHTRA SCOOTERS LTD,INE288A01013,13850.0
2088,MAHSEAMLES,EQ,20,MAHARASHTRA SEAMLESS LTD,INE271B01025,710.9
24538,MAITHANALL,EQ,20,MAITHAN ALLOYS LTD,INE683C01011,1139.8
7979,MAKEINDIA,EQ,20,MIRAEAMC - MAMFGETF,INF769K01IB1,147.58
7965,MALLCOM,EQ,20,MALLCOM (INDIA) LIMITED,INE389C01015,1157.0
13352,MALUPAPER,EQ,20,MALU PAPER MILLS LIMITED,INE383H01017,39.98
28687,MAMATA,EQ,20,MAMATA MACHINERY LIMITED,INE0TO701015,454.0
7420,MANAKALUCO,EQ,20,MANAK ALUMINIUM CO. LTD.,INE859Q01017,26.96
15199,MANAKSIA,EQ,20,MANAKSIA LTD.,INE015D01022,71.68
13796,MANALIPETC,EQ,20,MANALI PETROCHEMICALS LT,INE201A01024,58.66
25597,MANBA,EQ,20,MANBA FINANCE LIMITED,INE939X01013,140.7
24823,MANCREDIT,EQ,20,MANGAL CREDIT N FINCORP L,INE545L01039,198.5
11817,MANGALAM,EQ,20,MANGALAM DRUG & CHEM LTD,INE584F01014,81.1
15007,MANGCHEFER,EQ,20,MANG.CHEM.FERT.LTD,INE558B01017,274.5
2106,MANGLMCEM,EQ,20,MANGALAM CEMENT LTD,INE347A01017,806.9
11884,MANINDS,EQ,20,MAN INDUSTRIES (I) LTD.,INE993A01026,406.0
18226,MANINFRA,EQ,20,MAN INFRA LTD,INE949H01023,167.19
13753,MANOMAY,EQ,20,MANOMAY TEX INDIA LTD,INE784W01015,170.8
10227,MANORAMA,EQ,20,MANORAMA INDUSTRIES LTD,INE00VM01036,1486.7
13572,MANUGRAPH,EQ,20,MANUGRAPH INDIA LIMITED,INE867A01022,25.3
8167,MANYAVAR,EQ,20,VEDANT FASHIONS LIMITED,INE825V01034,818.0
7227,MAPMYINDIA,EQ,20,C.E. INFO SYSTEMS LIMITED,INE0BV301023,1947.7
2112,MARALOVER,EQ,20,MARAL OVERSEAS LTD,INE882A01013,75.94
18659,MARATHON,EQ,20,MARATHON NXTGEN REALT LTD,INE182D01020,523.4
10579,MARKSANS,EQ,20,MARKSANS PHARMA LIMITED,INE750C01026,260.0
199,MASFIN,EQ,20,MAS FINANCIAL SERV LTD,INE348L01012,297.0
5782,MASPTOP50,EQ,20,MIRAEAMC - MASPTOP50,INF769K01HP3,54.86
2124,MASTEK,EQ,20,MASTEK LTD,INE759A01021,2341.8
27047,MASTERTR,EQ,20,MASTER TRUST LIMITED,INE677D01037,158.7
21726,MATRIMONY,EQ,20,MATRIMONY.COM LIMITED,INE866R01028,504.8
17022,MAWANASUG,EQ,20,MAWANA SUGARS LIMITED,INE636A01039,102.79
19646,MAXESTATES,EQ,20,MAX ESTATES LIMITED,INE03EI01018,530.0
22428,MAXIND,EQ,20,MAX INDIA LIMITED,INE0CG601016,190.0
28906,MAYURUNIQ,EQ,20,MAYUR UNIQUOTERS LTD,INE040D01038,589.8
18866,MAZDA,EQ,20,MAZDA LIMITED,INE885E01042,250.8
12686,MBAPL,EQ,20,MADHYA BHARAT AGRO P. LTD,INE900L01010,394.9
29482,MCLOUD,EQ,20,MAGELLANIC CLOUD LIMITED,INE613C01026,76.87
11956,MEDANTA,EQ,20,GLOBAL HEALTH LIMITED,INE474Q01031,1218.0
21705,MEDIASSIST,EQ,20,MEDI ASSIST HEALTH SER L,INE456Z01021,509.0
6278,MEDICAMEQ,EQ,20,MEDICAMEN BIOTECH LIMITED,INE646B01010,424.0
9667,MEDICO,EQ,20,MEDICO REMEDIES LIMITED,INE630Y01024,54.11
7254,MEDPLUS,EQ,20,MEDPLUS HEALTH SERV LTD,INE804L01022,968.35
8153,MEGASTAR,EQ,20,MEGASTAR FOODS LIMITED,INE00EM01016,264.95
6961,MENONBE,EQ,20,MENON BEARINGS LIMITED,INE071D01033,127.68
25744,METAL,EQ,20,MIRAEAMC - METAL,INF769K01LY7,9.24
24861,METALIETF,EQ,20,ICICIPRAMC - METALIETF,INF109KC19W1,9.17
7242,METROBRAND,EQ,20,METRO BRANDS LIMITED,INE317I01021,1216.0
9581,METROPOLIS,EQ,20,METROPOLIS HEALTHCARE LTD,INE112L01020,1685.0
1593,MGEL,EQ,20,MANGALAM GLOBAL ENT LTD,INE0APB01032,13.1
17333,MHRIL,EQ,20,MAHINDRA HOLIDAYS LTD,INE998I01010,366.35
30469,MID150,EQ,20,KOTAKMAMC - MID150,INF174KA1VW2,23.0
8506,MID150BEES,EQ,20,NIP IND ETF MIDCAP 150,INF204KB1V68,221.6
24077,MID150CASE,EQ,20,ZERODHAAMC - MID150CASE,INF0R8F01059,10.83
8077,MIDCAP,EQ,20,KOTAKMAMC - KOTAKMID50,INF174KA1IB3,164.19
8413,MIDCAPETF,EQ,20,MIRAEAMC - MAM150ETF,INF769K01IC9,21.63
17152,MIDCAPIETF,EQ,20,ICICIPRAMC - ICICIM150,INF109KC11W8,22.0
2463,MIDHANI,EQ,20,MISHRA DHATU NIGAM LTD,INE099Z01011,429.6
7456,MIDQ50ADD,EQ,20,DSPAMC - DSPQ50ETF,INF740KA1QL0,249.54
17702,MIDSELIETF,EQ,20,ICICI PRUD MIDCAP SEL ETF,INF109KC10W0,17.4
23855,MIDSMALL,EQ,20,MIRAEAMC - MIDSMALL,INF769K01LJ8,50.1
25897,MINDACORP,EQ,20,MINDA CORPORATION LTD,INE842C01021,525.85
18049,MINDTECK,EQ,20,MINDTECK (INDIA) LIMITED,INE110B01017,257.75
4394,MIRZAINT,EQ,20,MIRZA INTERNATIONAL LIMIT,INE771A01026,31.29
8469,MITCON,EQ,20,MITCON CON & ENG SER LTD,INE828O01033,84.64
18562,MITTAL,EQ,20,MITTAL LIFE STYLE LIMITED,INE997Y01027,1.64
13844,MMFL,EQ,20,MM FORGINGS LTD,INE227C01017,371.45
16395,MMP,EQ,20,MMP INDUSTRIES LIMITED,INE511Y01018,245.0
10676,MNC,EQ,20,KOTAKMAMC - KOTAKMNC,INF174KA1JF2,28.71
28046,MOBIKWIK,EQ,20,ONE MOBIKWIK SYSTEMS LTD,INE0HLU01028,281.15
30065,MOCAPITAL,EQ,20,MOTILALAMC - MOCAPITAL,INF247L01EV3,43.97
24944,MODEFENCE,EQ,20,MOTILALAMC - MODEFENCE,INF247L01DJ0,95.6
3316,MODISONLTD,EQ,20,MODISON LIMITED,INE737D01021,178.0
1507,MOGSEC,EQ,20,MOTILALAMC - G5,INF247L01AK4,62.3
